listen_id,vehicle_id,timestamp,artist,track,genre,duration_sec,skip,explicit_like,play_count,time_of_day,day_of_week
listen_000214,vehicle_073,2024-02-16 06:26:00,Sunday Mode,Trust,Indie,296,0,0,8,Morning,Weekday
listen_000215,vehicle_069,2024-07-26 20:19:00,Parade Ground,Stories of Old,Classical,151,1,0,6,Evening,Weekday
listen_000216,vehicle_049,2024-12-06 20:08:00,B.B. King,Peaceful Groove,Latin,158,0,0,30,Evening,Weekday
listen_000217,vehicle_085,2024-04-10 23:36:00,Rihanna,GROW ROUGH,Classical,281,0,1,21,Night,Weekday
listen_000218,vehicle_040,2024-04-15 18:59:00,Rihanna,Gbona,Indie,183,0,0,36,Evening,Weekday
listen_000219,vehicle_090,2024-02-09 00:00:00,Nik Kershaw,Dead Hand,Disco,140,0,0,16,Night,Weekday
listen_000220,vehicle_036,2024-11-26 12:55:00,The Ordinary Boys,Reservoir Dogs,Blues,244,0,0,21,Afternoon,Weekday
listen_000221,vehicle_096,2024-01-27 22:16:00,Fat Joe,Gone,Indie,187,0,0,36,Night,Weekend
listen_000222,vehicle_090,2024-08-20 09:01:00,Salt-N-Pepa,Keep on Movin',Techno,139,1,1,25,Morning,Weekday
listen_000223,vehicle_061,2024-08-12 05:12:00,Fart Man,Plenty Song,Alternative,247,0,0,37,Morning,Weekday
listen_000224,vehicle_098,2024-06-28 13:15:00,Demi Lovato,Mambo No. 5 (A Little Bit Of...),Reggae,256,1,0,19,Afternoon,Weekday
listen_000225,vehicle_010,2024-03-21 00:02:00,Al Green,Duumbiyay,Rock,128,0,0,28,Night,Weekday
listen_000226,vehicle_093,2024-03-16 14:16:00,Rose Royce,Just Like Tears In The Morning - Lockdown Sessions,Blues,222,0,0,11,Afternoon,Weekend
listen_000227,vehicle_044,2024-02-29 19:05:00,Crafty 893,"Middle of Things, Beautiful Wife (feat. Xavier Omär))",Country,266,1,0,25,Evening,Weekday
listen_000228,vehicle_049,2024-06-15 08:37:00,Matt Simons,King of Carrot Flowers Pt. 1,Country,292,1,0,8,Morning,Weekend
listen_000229,vehicle_077,2024-12-22 15:23:00,Gladys Knight & The Pips,How You Like That,Disco,192,0,0,38,Afternoon,Weekend
listen_000230,vehicle_075,2024-10-24 04:30:00,Jordan Rakei,Bananas and Blow,Metal,261,0,0,4,Night,Weekday
listen_000231,vehicle_078,2024-09-28 14:04:00,Silk City,"Gravity (feat. Tyler, The Creator)",Jazz,169,0,0,28,Afternoon,Weekend
listen_000232,vehicle_045,2024-10-17 20:36:00,Sam Cooke,Wreckage,Alternative,143,0,0,27,Evening,Weekday
listen_000233,vehicle_004,2024-09-17 08:42:00,Lila Iké,Gleams,Jazz,255,0,0,7,Morning,Weekday
listen_000234,vehicle_056,2024-03-20 03:57:00,Belly,Move On Up,R&B,264,0,0,40,Night,Weekday
listen_000235,vehicle_096,2024-09-20 04:35:00,Nelly,Gold Rush,Electronic,137,1,0,25,Night,Weekday
listen_000236,vehicle_099,2024-11-20 04:15:00,Bill Callahan,Lifted,Alternative,128,0,0,3,Night,Weekday
listen_000237,vehicle_061,2024-08-12 03:53:00,Northside,I.T.T. (International Thief Thief) - Edit,R&B,225,1,0,13,Night,Weekday
listen_000238,vehicle_077,2024-09-06 06:22:00,George Frideric Handel,wait for you in the dark,Electronic,163,0,0,5,Morning,Weekday
listen_000239,vehicle_019,2024-02-02 21:12:00,will.i.am,Ikaria,Soul,244,1,0,37,Night,Weekday
listen_000240,vehicle_030,2024-02-14 18:46:00,Giggs,Collateral Damage,Pop,178,0,0,41,Evening,Weekday
listen_000241,vehicle_046,2024-03-16 10:21:00,Nelly Furtado,Oui Oui,Jazz,170,1,0,43,Morning,Weekend
listen_000242,vehicle_027,2024-05-07 19:57:00,Jellyfish,The Human Body,Country,240,1,0,22,Evening,Weekday
listen_000243,vehicle_052,2024-01-11 20:12:00,Young Israelites,Golden Dreams,Indie,136,0,0,24,Evening,Weekday
listen_000244,vehicle_089,2024-06-04 21:35:00,Vicious,Like Lightning,Techno,197,0,0,14,Night,Weekday
listen_000245,vehicle_030,2024-02-24 09:24:00,Fort Romeau,How You Like That,Latin,137,0,0,9,Morning,Weekend
listen_000246,vehicle_083,2024-10-01 23:10:00,FKJ,(Do You Wanna) Come Walk With Me?,Indie,291,0,0,39,Night,Weekday
listen_000247,vehicle_023,2024-12-20 16:41:00,Diverse the Prodigy,Dead Butterflies (feat. Kano and Roxani Arias),Electronic,181,1,0,15,Afternoon,Weekday
listen_000248,vehicle_033,2024-06-01 00:44:00,Fred again..,(Sittin' On) The Dock of the Bay,Country,168,0,0,34,Night,Weekend
listen_000249,vehicle_004,2024-03-24 18:33:00,Stikstof,Good Goodbye,Soul,272,1,0,26,Evening,Weekend
listen_000250,vehicle_084,2024-04-27 03:23:00,Rod Thomas,Blue Wings,Indie,222,1,0,20,Night,Weekend
listen_000251,vehicle_055,2024-09-10 09:42:00,Doja Cat,Country House - 2012 Remaster,Soul,237,0,0,28,Morning,Weekday
listen_000252,vehicle_041,2024-06-28 09:23:00,Buju Banton,One of the Drunks,Reggae,216,1,0,34,Morning,Weekday
listen_000253,vehicle_021,2024-03-11 15:48:00,Summer Walker,On a Very Good Day (feat. Wande Coal),Metal,190,1,0,1,Afternoon,Weekday
listen_000254,vehicle_069,2024-10-12 07:36:00,Moses Sumney,The Rebel - Original Remastered Mix,Hip Hop,162,1,0,2,Morning,Weekend
listen_000255,vehicle_055,2024-07-09 13:26:00,Nick Cave & the Bad Seeds,DDU-DU DDU-DU,House,281,0,0,46,Afternoon,Weekday
listen_000256,vehicle_042,2024-03-14 11:30:00,Britney Spears,Tapisl,Country,193,0,0,13,Morning,Weekday
listen_000257,vehicle_040,2024-08-30 17:26:00,Simon & Garfunkel,I,Alternative,201,0,0,46,Evening,Weekday
listen_000258,vehicle_092,2024-11-22 02:51:00,Shinigami,Complexity,Electronic,207,1,0,20,Night,Weekday
listen_000259,vehicle_081,2024-02-21 18:42:00,Alter Ego,Love You,Folk,241,0,0,22,Evening,Weekday
listen_000260,vehicle_030,2024-06-07 00:46:00,Fashawn,FOR YOU,Hip Hop,299,1,0,46,Night,Weekday
listen_000261,vehicle_010,2024-10-28 02:29:00,B.B. King,Lovely Day,Soul,124,0,0,7,Night,Weekday
listen_000262,vehicle_058,2024-09-28 05:13:00,Mos Def,A Thousand Miles,Latin,239,0,0,23,Morning,Weekend
listen_000263,vehicle_001,2024-03-18 15:57:00,Future Utopia,New N3on,Techno,128,0,0,39,Afternoon,Weekday
listen_000264,vehicle_059,2024-06-12 10:51:00,The Aggrolites,Suspect Fled The Scene,Disco,205,0,0,30,Morning,Weekday
listen_000265,vehicle_049,2024-07-12 16:43:00,The Box Tops,"Knowing Me, Knowing You",Alternative,289,0,0,29,Afternoon,Weekday
listen_000266,vehicle_019,2024-01-25 16:16:00,Jaz Elise,Breastmilk,Country,120,0,0,2,Afternoon,Weekday
listen_000267,vehicle_003,2024-08-14 21:37:00,Ludwig van Beethoven,Pest,Latin,147,0,0,21,Night,Weekday
listen_000268,vehicle_046,2024-05-10 18:59:00,Ann Sexton,Fool in Love,Classical,149,0,0,3,Evening,Weekday
listen_000269,vehicle_042,2024-02-25 08:25:00,Reinier Zonneveld,We Know,Techno,203,1,0,18,Morning,Weekend
listen_000270,vehicle_071,2024-06-13 08:43:00,Fashawn,Thug Tears,Rock,221,0,0,19,Morning,Weekday
listen_000271,vehicle_012,2024-08-18 06:31:00,WC Experience,Young Hearts Run Free,Pop,243,0,0,43,Morning,Weekend
listen_000272,vehicle_038,2024-08-30 16:20:00,Pale Waves,What Do You Want From Me Tonight?,Country,167,0,0,3,Afternoon,Weekday
listen_000273,vehicle_011,2024-06-12 09:56:00,Naomi Cowan,Long Time Refix,Pop,126,0,0,23,Morning,Weekday
listen_000274,vehicle_089,2024-12-11 09:10:00,Shenseea,Don't Run (feat. Reminisce & Olamide),Alternative,132,0,0,6,Morning,Weekday
listen_000275,vehicle_050,2024-07-07 03:38:00,The Box Tops,Week In Week Out,Soul,185,0,0,18,Night,Weekend
listen_000276,vehicle_018,2024-03-23 13:36:00,Michael Galasso,Marlene,Indie,263,1,0,41,Afternoon,Weekend
listen_000277,vehicle_076,2024-08-22 12:06:00,syudou,Where Is The Love,Metal,196,1,0,7,Afternoon,Weekday
listen_000278,vehicle_070,2024-04-20 19:05:00,Lila Iké,Found You (Make Me Yours),Classical,215,0,0,3,Evening,Weekend
listen_000279,vehicle_055,2024-07-12 08:14:00,Postman,Caisse Noire,Blues,220,0,0,35,Morning,Weekday
listen_000280,vehicle_094,2024-01-26 18:10:00,boys be kko,1539 N. Calvert,Soul,188,0,0,41,Evening,Weekday
listen_000281,vehicle_066,2024-09-04 07:36:00,Diverse the Prodigy,Santa Monica - Remastered,Folk,194,1,0,28,Morning,Weekday
listen_000282,vehicle_050,2024-10-21 15:23:00,Andrea Oliva,Riding High,Blues,264,1,0,16,Afternoon,Weekday
listen_000283,vehicle_088,2024-09-24 05:00:00,Goody Grace,Something to Do,Blues,231,0,0,28,Morning,Weekday
listen_000284,vehicle_087,2024-03-02 12:14:00,Sizzla,Na so E Suppose Be,Reggae,182,1,0,44,Afternoon,Weekend
listen_000285,vehicle_063,2024-06-06 02:16:00,Moses Sumney,Marlene,House,217,0,0,5,Night,Weekday
listen_000286,vehicle_084,2024-06-20 13:44:00,Rose Royce,I Am The Black Gold Of The Sun,Classical,211,0,0,31,Afternoon,Weekday
listen_000287,vehicle_037,2024-11-12 03:48:00,Majid Jordan,See Through,Blues,214,1,1,6,Night,Weekday
listen_000288,vehicle_013,2024-10-20 15:15:00,Shiv,Show Me the Way,House,247,0,0,13,Afternoon,Weekend
listen_000289,vehicle_081,2024-05-10 06:04:00,Falco,Barking,Classical,205,0,0,19,Morning,Weekday
listen_000290,vehicle_062,2024-07-26 22:23:00,Erik Satie,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Pop,246,1,0,44,Night,Weekday
listen_000291,vehicle_022,2024-09-24 12:44:00,Burning Spear,Just Like Tears In The Morning - Lockdown Sessions,Punk,195,1,0,49,Afternoon,Weekday
listen_000292,vehicle_074,2024-09-29 22:03:00,Stephen Marley,Drunk in Love (feat. JAY Z),Blues,141,0,0,22,Night,Weekend
listen_000293,vehicle_031,2024-01-21 09:50:00,Christopher Tin,Sweet Inspiration,House,208,1,0,18,Morning,Weekend
listen_000294,vehicle_095,2024-07-07 23:05:00,Diverse the Prodigy,Dilemma,Latin,242,1,1,44,Night,Weekend
listen_000295,vehicle_056,2024-10-06 04:26:00,Guru,NO CD,Reggae,295,0,0,22,Night,Weekend
listen_000296,vehicle_041,2024-10-08 21:09:00,Jess Glynne,Heaven Must Be Missing An Angel - Pt. 1,Indie,272,0,0,7,Night,Weekday
listen_000297,vehicle_070,2024-10-12 08:29:00,Davina Michelle,Take Care of the Proper Paperwork,Reggae,228,1,0,12,Morning,Weekend
listen_000298,vehicle_009,2024-01-17 09:11:00,Daks,In Your Head No One Can Hear You Scream,Blues,249,1,0,16,Morning,Weekday
listen_000299,vehicle_034,2024-12-09 14:43:00,Don Toliver Remixed,Gal A Fuss,Blues,219,1,0,48,Afternoon,Weekday
listen_000300,vehicle_013,2024-08-05 20:05:00,The Cinematics,The Lark Ascending,Punk,193,0,0,24,Evening,Weekday
listen_000301,vehicle_034,2024-09-22 07:44:00,R3hab,Colours,Metal,201,0,0,43,Morning,Weekend
listen_000302,vehicle_028,2024-03-26 04:21:00,Rootman J.,(We Stay) Up All Night,Folk,148,0,0,45,Night,Weekday
listen_000303,vehicle_023,2024-01-04 02:08:00,Bou,Big Ego's,Electronic,281,1,0,27,Night,Weekday
listen_000304,vehicle_035,2024-06-07 06:11:00,Zebrahead,buzz cut (feat. MisterWives),Jazz,135,0,0,35,Morning,Weekday
listen_000305,vehicle_031,2024-06-20 00:37:00,M-Beat,"Be the One (feat. MORGAN, Digga D & TIKE)",Folk,143,1,0,34,Night,Weekday
listen_000306,vehicle_077,2024-04-04 19:17:00,Nayana Iz,waiting,Jazz,268,0,0,8,Evening,Weekday
listen_000307,vehicle_053,2024-09-05 06:55:00,Summer Walker,Girl (feat. KAYTRANADA) - Radio Edit,Electronic,172,1,1,38,Morning,Weekday
listen_000308,vehicle_057,2024-02-07 00:48:00,America,Pull Up,Techno,291,0,0,26,Night,Weekday
listen_000309,vehicle_049,2024-12-10 02:31:00,Erik Satie,Piss Up a Rope,Soul,167,1,0,9,Night,Weekday
listen_000310,vehicle_011,2024-10-13 02:04:00,HONNE,Open,House,186,0,0,15,Night,Weekend
listen_000311,vehicle_065,2024-08-24 19:01:00,Mason,counting on you,Disco,271,0,0,30,Evening,Weekend
listen_000312,vehicle_000,2024-05-12 10:14:00,Bou,Grace Kelly,R&B,130,1,0,15,Morning,Weekend
listen_000313,vehicle_071,2024-02-27 03:28:00,Rodríguez,This World,Latin,286,1,0,6,Night,Weekday
listen_000314,vehicle_037,2024-10-29 06:20:00,Kendrick Lamar,Body Pump - UNIIQU3 Remix,Jazz,262,0,0,14,Morning,Weekday
listen_000315,vehicle_039,2024-08-29 10:17:00,Commodores,Spain (The Medieval Era),R&B,282,1,0,3,Morning,Weekday
listen_000316,vehicle_062,2024-12-27 07:12:00,Saje,Give Tanks,House,236,1,0,27,Morning,Weekday
listen_000317,vehicle_040,2024-09-03 13:31:00,Puri,Shackles (Praise You),Alternative,174,0,1,49,Afternoon,Weekday
listen_000318,vehicle_091,2024-05-31 21:27:00,Dexta Daps,Them Changes,Punk,230,1,0,26,Night,Weekday
listen_000319,vehicle_042,2024-09-06 11:11:00,Eesah,Devil in a New Dress,Hip Hop,192,0,1,27,Morning,Weekday
listen_000320,vehicle_019,2024-06-08 14:10:00,Selena Gomez,Yuregine Deprem,Classical,287,0,0,12,Afternoon,Weekend
listen_000321,vehicle_086,2024-03-31 17:10:00,Puri,The Valley of the Pagans (feat. Beck),House,158,1,0,26,Evening,Weekend
listen_000322,vehicle_064,2024-11-23 02:32:00,De Marlets,Skin,Disco,220,0,1,27,Night,Weekend
listen_000323,vehicle_069,2024-10-13 01:08:00,Dexta Daps,Crimson Enemy,House,120,1,0,41,Night,Weekend
listen_000324,vehicle_052,2024-08-13 17:02:00,The Uncluded,"Jesus Forgive Me, I Am a Thot",Indie,210,0,0,40,Evening,Weekday
listen_000325,vehicle_052,2024-04-15 03:36:00,Rhye,Babylon Rule Dem,Alternative,124,0,0,40,Night,Weekday
listen_000326,vehicle_048,2024-02-26 21:42:00,Salt-N-Pepa,Baby I'm Bleeding,Latin,257,0,0,39,Night,Weekday
listen_000327,vehicle_085,2024-11-30 13:16:00,Bou,Red Flag,House,176,1,0,23,Afternoon,Weekend
listen_000328,vehicle_085,2024-11-22 23:53:00,Stephen Marley,this sweet love - prins thomas sneaky edit,House,265,0,0,26,Night,Weekday
listen_000329,vehicle_035,2024-07-04 03:58:00,Jaz Elise,Policy of Truth,Pop,125,0,0,28,Night,Weekday
listen_000330,vehicle_030,2024-04-20 17:31:00,Nielson,How Did You Know?,Jazz,251,1,0,10,Evening,Weekend
listen_000331,vehicle_000,2024-02-09 13:03:00,Oppenheimer Analysis,Colours,Jazz,127,1,0,42,Afternoon,Weekday
listen_000332,vehicle_033,2024-12-11 14:31:00,Sunday Mode,No Idea - Logic1000 Remix,Jazz,146,0,0,27,Afternoon,Weekday
listen_000333,vehicle_065,2024-04-16 14:32:00,Eleven Pond,Somebody - Live in Liverpool,Rock,121,0,1,11,Afternoon,Weekday
listen_000334,vehicle_004,2024-10-20 19:47:00,The Box Tops,Fresh & Clean,Electronic,126,1,0,11,Evening,Weekend
listen_000335,vehicle_074,2024-02-25 21:59:00,Sergei Rachmaninoff,Read a Book,Classical,298,0,0,49,Night,Weekend
listen_000336,vehicle_034,2024-03-05 09:14:00,EDX,Mean,Electronic,133,0,0,38,Morning,Weekday
listen_000337,vehicle_091,2024-03-08 23:42:00,TLC,Who You Lovin,Metal,285,1,0,23,Night,Weekday
listen_000338,vehicle_067,2024-11-12 09:47:00,The Spinners,One In A Million,Indie,246,1,1,49,Morning,Weekday
listen_000339,vehicle_054,2024-03-25 17:49:00,BLACKPINK,ALC.Monster,Techno,169,0,0,46,Evening,Weekday
listen_000340,vehicle_053,2024-12-04 10:20:00,Twelve,Devil in a New Dress,Hip Hop,182,1,0,13,Morning,Weekday
listen_000341,vehicle_016,2024-06-07 15:27:00,Ian Taylor,"Jesus Forgive Me, I Am a Thot",Punk,145,0,0,19,Afternoon,Weekday
listen_000342,vehicle_019,2024-11-10 20:29:00,Nuyorican Soul,Stand By Me,Soul,253,1,0,1,Evening,Weekend
listen_000343,vehicle_086,2024-06-02 10:40:00,Bicep,The Pink Phantom (feat. Elton John and 6LACK),Punk,220,0,0,16,Morning,Weekend
listen_000344,vehicle_008,2024-04-13 03:30:00,araabMUZIK,Is It True,Rock,148,0,0,14,Night,Weekend
listen_000345,vehicle_015,2024-09-13 11:56:00,Röyksopp,Sundown,Blues,133,0,0,26,Morning,Weekday
listen_000346,vehicle_098,2024-01-04 21:00:00,Monie Love,Master and Servant,Pop,192,0,0,41,Night,Weekday
listen_000347,vehicle_004,2024-06-17 12:57:00,ATEEZ,STUCK IN THE MIDDLE,Soul,131,0,1,31,Afternoon,Weekday
listen_000348,vehicle_006,2024-01-26 18:16:00,araabMUZIK,my world,Jazz,294,1,0,5,Evening,Weekday
listen_000349,vehicle_078,2024-04-04 07:50:00,Vinil,Midnight Train to Georgia,Soul,195,0,0,38,Morning,Weekday
listen_000350,vehicle_000,2024-07-06 04:27:00,Clean Bandit,Flames (feat. Avril Lavigne),Country,259,1,0,5,Night,Weekend
listen_000351,vehicle_013,2024-07-25 03:41:00,The Roots,Wuthering Heights,Country,175,1,0,37,Night,Weekday
listen_000352,vehicle_099,2024-07-29 11:01:00,Fat Joe,DD Form 214,Techno,158,0,0,47,Morning,Weekday
listen_000353,vehicle_049,2024-05-26 17:26:00,Foreign Beggars,Suspect Fled The Scene,Electronic,200,0,0,29,Evening,Weekend
listen_000354,vehicle_083,2024-04-17 04:25:00,Stephen Oaks,Diamond Love,Hip Hop,198,0,0,20,Night,Weekday
listen_000355,vehicle_074,2024-11-06 02:49:00,Ramz,Sharpness,Folk,245,0,0,20,Night,Weekday
listen_000356,vehicle_091,2024-01-24 07:05:00,Ciara,Ik Heb Geblowd,Punk,293,1,0,14,Morning,Weekday
listen_000357,vehicle_027,2024-01-28 17:37:00,Steve Harley,"The Story of the Blues, Pt. 1",Disco,189,0,0,49,Evening,Weekend
listen_000358,vehicle_041,2024-09-24 11:36:00,Gramatik,Queen,Country,236,1,0,17,Morning,Weekday
listen_000359,vehicle_063,2024-06-14 04:03:00,Jamie Woon,Come Back,Jazz,156,0,0,46,Night,Weekday
listen_000360,vehicle_091,2024-08-27 23:05:00,Gabriella Cilmi,Apart,House,194,0,1,39,Night,Weekday
listen_000361,vehicle_097,2024-05-23 17:59:00,LNZNDRF,"Hungry, So Angry",Soul,180,0,0,45,Evening,Weekday
listen_000362,vehicle_080,2024-05-16 19:05:00,Everything Everything,Sweet Inspiration,Techno,202,0,0,18,Evening,Weekday
listen_000363,vehicle_066,2024-01-17 22:17:00,Amanda Mair,Solace,Indie,150,0,0,30,Night,Weekday
listen_000364,vehicle_069,2024-02-20 07:46:00,The Ballad Bombs,Mama Do The Hump,Alternative,167,0,0,7,Morning,Weekday
listen_000365,vehicle_099,2024-11-03 13:15:00,Nao,Caisse Noire,Punk,261,0,0,24,Afternoon,Weekend
listen_000366,vehicle_054,2024-04-02 21:24:00,Sigala,You Are Everything,Folk,216,1,0,8,Night,Weekday
listen_000367,vehicle_077,2024-08-24 15:48:00,Don Diablo,Spain (The Medieval Era),Alternative,169,0,0,36,Afternoon,Weekend
listen_000368,vehicle_076,2024-08-23 13:59:00,Jules Massenet,You're Gonna Miss Me,Alternative,129,0,0,34,Afternoon,Weekday
listen_000369,vehicle_012,2024-03-25 07:51:00,Jah Cure,Slowmotion,Rock,223,1,0,35,Morning,Weekday
listen_000370,vehicle_044,2024-01-17 03:06:00,Ben Howard,We've Got It Goin' On - Radio Edit,Latin,174,1,0,3,Night,Weekday
listen_000371,vehicle_078,2024-03-19 20:54:00,Bastille,We Know,Indie,294,0,0,17,Evening,Weekday
listen_000372,vehicle_037,2024-07-13 21:37:00,WC Experience,Blasphemous Rumours - Live in Basel,R&B,249,0,0,4,Night,Weekend
listen_000373,vehicle_006,2024-06-14 19:29:00,Luniz,No Goat,Classical,184,0,0,27,Evening,Weekday
listen_000374,vehicle_008,2024-11-05 22:35:00,R3hab,Pressure Drop,Soul,218,0,0,37,Night,Weekday
listen_000375,vehicle_014,2024-10-10 19:00:00,A Tribe Called Quest,The Lost Chord (feat. Leee John),Classical,257,1,0,4,Evening,Weekday
listen_000376,vehicle_011,2024-09-06 10:03:00,Kairiki Bear,Alive,Pop,193,0,0,22,Morning,Weekday
listen_000377,vehicle_033,2024-11-02 06:21:00,Buraka Som Sistema,Makes Me Wonder,Hip Hop,162,0,1,9,Morning,Weekend
listen_000378,vehicle_077,2024-11-21 22:05:00,Balkan Beat Box,King of Carrot Flowers Pt. 1,R&B,168,0,0,36,Night,Weekday
listen_000379,vehicle_031,2024-01-24 14:49:00,The Vaccines,Grace Kelly,Disco,224,0,0,21,Afternoon,Weekday
listen_000380,vehicle_034,2024-08-02 20:54:00,Maluma,Good Love (feat. General Levy),Rock,257,0,0,25,Evening,Weekday
listen_000381,vehicle_086,2024-09-07 06:02:00,Nora Van Elken,Beggin (Original Version),Latin,247,0,1,41,Morning,Weekend
listen_000382,vehicle_023,2024-05-03 12:18:00,Suzi Island,Morph,Country,221,1,0,6,Afternoon,Weekday
listen_000383,vehicle_025,2024-06-30 11:58:00,Holly Valance,GOOD TIME (feat. Shaggy),R&B,137,0,0,42,Morning,Weekend
listen_000384,vehicle_028,2024-01-16 23:00:00,The Calling,The Beginning,Hip Hop,209,0,0,38,Night,Weekday
listen_000385,vehicle_094,2024-12-08 15:57:00,Stephane 1993,Thug Tears,Rock,144,0,1,42,Afternoon,Weekend
listen_000386,vehicle_002,2024-12-21 12:46:00,Petit Biscuit,Viva Boma,Electronic,215,1,0,12,Afternoon,Weekend
listen_000387,vehicle_011,2024-09-21 05:37:00,Elepohant Man,Show Me the Way,Reggae,134,0,0,22,Morning,Weekend
listen_000388,vehicle_076,2024-08-13 11:02:00,Anderson .Paak,It's Hard To Kill A Bad Thing,Classical,283,0,0,3,Morning,Weekday
listen_000389,vehicle_049,2024-07-30 03:50:00,Torii Wolf,they don't really love you,Indie,224,0,0,38,Night,Weekday
listen_000390,vehicle_076,2024-05-16 08:12:00,SOJA,This World,House,159,1,0,44,Morning,Weekday
listen_000391,vehicle_039,2024-08-05 10:42:00,serpentwithfeet,Lovely Day,Indie,175,1,0,21,Morning,Weekday
listen_000392,vehicle_094,2024-08-13 09:09:00,Belly,Ik Vlieg Ik Zweef,Pop,174,1,0,11,Morning,Weekday
listen_000393,vehicle_054,2024-10-22 23:36:00,Madison Avenue,Top Shelf,Disco,270,0,1,11,Night,Weekday
listen_000394,vehicle_032,2024-04-15 15:06:00,Royal Blood,Cesar (feat. Maître Gims),Indie,220,0,1,32,Afternoon,Weekday
listen_000395,vehicle_053,2024-06-24 02:41:00,Stevie Wonder,Liebe kommt zurück,Latin,184,1,0,42,Night,Weekday
listen_000396,vehicle_028,2024-06-28 22:31:00,The Him,What a Day - Edit,Reggae,127,0,1,10,Night,Weekday
listen_000397,vehicle_098,2024-04-30 18:10:00,Jamie Woon,Physical,Alternative,184,0,0,14,Evening,Weekday
listen_000398,vehicle_090,2024-12-28 06:10:00,Nuyorican Soul,Koni Baje,Jazz,162,0,0,26,Morning,Weekend
listen_000399,vehicle_099,2024-02-27 12:08:00,Goran Bregović,Two Lines,R&B,279,0,0,48,Afternoon,Weekday
listen_000400,vehicle_043,2024-03-18 07:59:00,Jordan Rakei,Superstylin',Techno,188,0,0,33,Morning,Weekday
listen_000401,vehicle_044,2024-08-19 01:48:00,Roland Rizzo,Take It from Me,Reggae,149,0,1,17,Night,Weekday
listen_000402,vehicle_006,2024-09-15 12:03:00,DubVision,Bad to Tha Bone (feat. Giggs),Techno,152,1,0,38,Afternoon,Weekend
listen_000403,vehicle_054,2024-11-24 20:30:00,Saje,Nikes,House,214,0,0,29,Evening,Weekend
listen_000404,vehicle_054,2024-02-23 04:42:00,Oskarova Fobija,Rebecca You - Lockdown Sessions,Country,165,0,0,4,Night,Weekday
listen_000405,vehicle_011,2024-02-28 07:42:00,Medium Medium,1+1,Alternative,218,0,0,14,Morning,Weekday
listen_000406,vehicle_036,2024-02-19 12:33:00,Ghostface Killah,Double Edge,Blues,278,1,0,16,Afternoon,Weekday
listen_000407,vehicle_021,2024-06-03 18:43:00,All Saints,Kees de kapper,Country,296,0,0,38,Evening,Weekday
listen_000408,vehicle_073,2024-05-20 16:43:00,De Marlets,Faking It,Jazz,227,0,1,14,Afternoon,Weekday
listen_000409,vehicle_088,2024-01-02 04:05:00,Sahar Z,Typhoons,Punk,274,0,0,40,Night,Weekday
listen_000410,vehicle_002,2024-12-21 09:12:00,The Avener,120 Varkens Naar Beiroet,Pop,196,1,0,25,Morning,Weekend
